scope,condition_id,rule,L,rho,horizon,model,n,R2,corr,shuffle_R2,shuffle_corr,features
condition,HighLife_L64_rho0.30,HighLife,64,0.3,5,class_counts,1000,0.33311285946483915,0.577349615833871,0.014537847495785239,0.1342358001652878,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,5,iso_plus_class_counts,1000,0.3325443109309101,0.5772671492984824,0.014582503908782907,0.1338139665758214,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,10,iso_count,1000,0.2896753792141765,0.5382198842748843,3.3988636922721582e-06,0.00212880676815346,iso_count
condition,HighLife_L64_rho0.30,HighLife,64,0.3,10,class_counts,1000,0.30368016371551987,0.5523778117447898,0.006619273271444848,0.09260306577663507,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,10,iso_plus_class_counts,1000,0.3045634892572163,0.5524006433971234,0.00662127836656401,0.09260836796485232,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,25,iso_count,1000,0.2581719462041734,0.5081108523438219,2.3310565950840356e-06,0.0017629734711304015,iso_count
condition,HighLife_L64_rho0.30,HighLife,64,0.3,25,class_counts,1000,0.26564308308799034,0.5166869605335952,0.008746993213767928,0.1091017687774741,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,25,iso_plus_class_counts,1000,0.2664687399675265,0.5167116971550921,0.008746960680918181,0.1091009754027729,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,50,iso_count,1000,0.24619757742707304,0.4961835198618746,0.0019358899008552477,0.05080537899153731,iso_count
condition,HighLife_L64_rho0.30,HighLife,64,0.3,50,class_counts,1000,0.2574433929559542,0.5087086921368293,0.01191251452750175,0.12424627798326854,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,50,iso_plus_class_counts,1000,0.2582582882420973,0.5087226281868676,0.012108891890125317,0.12326911049458318,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,100,iso_count,1000,0.23843363098177817,0.4883011000595076,2.669666973709184e-06,0.001886678553683141,iso_count
condition,HighLife_L64_rho0.30,HighLife,64,0.3,100,class_counts,1000,0.2527366907454255,0.5040210489250891,0.008899163057231374,0.1083947442191477,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,100,iso_plus_class_counts,1000,0.253502584023261,0.5040250226355744,0.00890021695444565,0.10839566714238463,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,200,iso_count,1000,0.2115920930611329,0.45999558538700563,0.00030774203391492616,0.020256423965909088,iso_count
condition,HighLife_L64_rho0.30,HighLife,64,0.3,200,class_counts,1000,0.2267881289342396,0.4774457810575688,0.008537067528087916,0.10539923493682317,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,200,iso_plus_class_counts,1000,0.224103199189284,0.47708520639989993,0.00858150055862128,0.10521000433777591,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,1,iso_count,1000,0.3394539454866782,0.5826273644868479,0.0003109135955182696,0.020360536846826267,iso_count
condition,HighLife_L64_rho0.35,HighLife,64,0.35,1,class_counts,1000,0.3712501969223144,0.6095240967737018,0.012480986962677298,0.12895920572142938,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,1,iso_plus_class_counts,1000,0.3706406312701508,0.6094902446864477,0.012530096306442973,0.12877970552899004,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,5,iso_count,1000,0.3267847555413762,0.571651493275829,0.0006365776249824817,0.0291336603715251,iso_count
condition,HighLife_L64_rho0.35,HighLife,64,0.35,5,class_counts,1000,0.34980156892314973,0.5916633470914606,0.007441230969713164,0.09943834252170619,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,5,iso_plus_class_counts,1000,0.3492480423931237,0.5916366902680629,0.007531540942157355,0.0989265954353927,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,10,iso_count,1000,0.28310103041120693,0.5320729409638758,0.0001442971374142621,0.013870695123855976,iso_count
condition,HighLife_L64_rho0.35,HighLife,64,0.35,10,class_counts,1000,0.31375664938924863,0.5603438788113565,0.013245803051823102,0.1318359464119939,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,10,iso_plus_class_counts,1000,0.3132287309993762,0.5603093203123042,0.013255050389962109,0.1317386538055999,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,25,iso_count,1000,0.25524005128489413,0.5052174680921837,4.9710297469918174e-05,0.008141277333849378,iso_count
condition,HighLife_L64_rho0.35,HighLife,64,0.35,25,class_counts,1000,0.28694722172978293,0.535874509000554,0.010124857950170818,0.11539537884310176,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,25,iso_plus_class_counts,1000,0.2864212316797645,0.5358222860411753,0.010124491109285039,0.115355159802697,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,50,iso_count,1000,0.21817455705454503,0.4670958383457101,0.0012738241829534092,0.04121204003610611,iso_count
condition,HighLife_L64_rho0.35,HighLife,64,0.35,50,class_counts,1000,0.23886746440666629,0.4902375055374629,0.010651934175100464,0.11880511223866105,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,50,iso_plus_class_counts,1000,0.2397596223014944,0.49024103413841835,0.010896773073465704,0.11834177584929985,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,100,iso_count,1000,0.1805660681329474,0.4249345241028901,0.00012241597228379586,0.012775809030284373,iso_count
condition,HighLife_L64_rho0.35,HighLife,64,0.35,100,class_counts,1000,0.2001475669114433,0.4487214961102578,0.00956029148724491,0.11286751453478365,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,100,iso_plus_class_counts,1000,0.19768597714829372,0.448485505060185,0.009573875697393874,0.11276972361904176,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,200,iso_count,1000,0.1793972993547891,0.423557032470208,9.556535304289238e-05,0.01128806762576223,iso_count
condition,HighLife_L64_rho0.35,HighLife,64,0.35,200,class_counts,1000,0.2069748224585236,0.456311340608779,0.012099376853688004,0.12672862239818128,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.35,HighLife,64,0.35,200,iso_plus_class_counts,1000,0.20413713123841892,0.4559305482351425,0.012104066677699254,0.12665850613816265,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
